Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,Monto_MDP,Fecha_Firma
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000881,DELEGACION ESTATAL DE PROGRAMAS PARA EL DESARROLLO EN EL ESTADO DE TLAXCALA,E-2025-00084087,ADD/SBTLX/ARREND/06/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-149-020000881-N-35-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-08-30 02:16:52,,2025-08-01 00:00:00,C-2025-00094366,ADD/ARREND/06/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,"CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO (LONAS, SILLAS  Y MESAS) PARA LA SECRETARIA DE BIENESTAR EN EL ESTADO DE TLAXCALA",NO,PUBLICADO,01/08/2025,29/08/2025,2025-08-29 21:19:51,215517.02,MXN,NO,2025-A-A-NAC-A-C-20-149-00077714,FORMALIZADO,2025-08-29 21:19:51,Cerrado,215517.02,,249999.74,,MXN,NO,,,215517.02,,,,,JAZE800326BB7,ENRIQUE JARILLO ZAMORA,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/f53f8d2853c3427c9a07087c504fd280/procedimiento,,2025-08-29 21:19:51
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000881,DELEGACION ESTATAL DE PROGRAMAS PARA EL DESARROLLO EN EL ESTADO DE TLAXCALA,E-2025-00115034,ADD/ARREND/07/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-149-020000881-N-40-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-12-06 01:25:22,,2025-12-05 00:00:00,C-2025-00129180,ADD/ARREND/07/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE MOBILIARIO PARA LA SECRETARIA DE BIENESTAR EN EL ESTADO DE TLAXCALA,NO,PUBLICADO,05/12/2025,08/12/2025,2025-12-06 18:46:17,164093.09999999998,MXN,NO,2025-A-A-NAC-A-C-20-149-00102090,FORMALIZADO,2025-12-06 18:46:17,Cerrado,164093.1,,190348.0,,MXN,NO,,,164093.1,,,,,JAZE800326BB7,ENRIQUE JARILLO ZAMORA,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/e811f2e6f4d0465e8dbce7d82f025be6/procedimiento,,2025-12-06 18:46:17
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000881,DELEGACION ESTATAL DE PROGRAMAS PARA EL DESARROLLO EN EL ESTADO DE TLAXCALA,E-2025-00115073,ADD/IMP/10/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL,33604,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-149-020000881-N-41-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-12-06 03:04:08,,2025-12-05 00:00:00,C-2025-00129196,ADD/IMP/10/2025,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL INFORMATIVO PARA LA SECRETARIA DE BIENESTAR TLAXCALA,NO,PUBLICADO,05/12/2025,08/12/2025,2025-12-06 18:45:39,125024.14,MXN,NO,2025-A-A-NAC-A-C-20-149-00102088,FORMALIZADO,2025-12-06 18:45:39,Cerrado,125024.14,,145028.0,,MXN,NO,,,125024.14,,,,,JAZE800326BB7,ENRIQUE JARILLO ZAMORA,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/eb6304bb34d44b709d540f84889aa318/procedimiento,,2025-12-06 18:45:39
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACION DE ADMINISTRACION,E-2025-00010110,135-32302-03-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE ENERO DE 2025 , PAM S176 III",32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-400-020000884-N-13-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-02-05 20:10:22,,2025-01-01 00:00:00,C-2025-00007770,135-32302-03-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE ENERO DE 2025 , PAM S176 III","ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE ENERO DE 2025 , PAM S176 III",NO,PUBLICADO,01/01/2025,31/01/2025,2025-02-10 16:25:21,258620.69,MXN,NO,2025-A-A-NAC-A-C-20-400-00005456,FORMALIZADO,2025-02-10 16:25:21,Cerrado,258620.69,,300000.0,,MXN,NO,,,258620.69,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/9306faedfcf74f9ca310e43fe1265987/procedimiento,,2025-02-10 16:25:21
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACION DE ADMINISTRACION,E-2025-00022764,135-21601-03-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE MARZO DE 2025, PAM S176",21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-400-020000884-N-19-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-03-14 01:14:44,,2025-02-28 00:00:00,C-2025-00023230,135-21601-03-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE MARZO DE 2025, PAM S176","ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE MARZO DE 2025, PAM S176",NO,PUBLICADO,01/03/2025,31/03/2025,2025-03-20 16:56:14,258620.75,MXN,NO,2025-A-A-NAC-A-C-20-400-00018452,FORMALIZADO,2025-03-20 16:56:14,Cerrado,258620.75,,300000.07,,MXN,NO,,,258620.75,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/b96b6c35f8e94320a83aeceb23dbbeca/procedimiento,,2025-03-20 16:56:14
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACION DE ADMINISTRACION,E-2025-00036254,135-21101-05-2025,"ADQUISICIÓN DE MATERIALES Y UTILES DE OFICINA, PARA EL MES DE ABRIL DE 2025, PAM",21101,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-400-020000884-N-39-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-05-01 00:53:25,,2025-03-28 00:00:00,C-2025-00039952,135-21101-05-2025,"ADQUISICIÓN DE MATERIALES Y UTILES DE OFICINA, PARA EL MES DE ABRIL DE 2025, PAM","ADQUISICIÓN DE MATERIALES Y UTILES DE OFICINA, PARA EL MES DE ABRIL DE 2025, PAM S176 II",NO,PUBLICADO,01/04/2025,30/04/2025,2025-05-06 16:27:34,43103.45,MXN,NO,2025-A-A-NAC-A-C-20-400-00031495,FORMALIZADO,2025-05-06 16:27:34,Cerrado,43103.45,,50000.0,,MXN,NO,,,43103.45,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/7d6a5455955b485684d2296a92043075/procedimiento,,2025-05-06 16:27:34
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00055633,135-33604-11-2025,"LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL INFORMATIVO, P",33604,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-7-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-06-24 16:19:46,,2025-05-29 00:00:00,C-2025-00062635,135-33604-11-2025,"LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL INFORMATIVO, P","LA PRESTACIÓN DEL SERVICIO DE IMPRESIÓN Y ELABORACIÓN DE MATERIAL INFORMATIVO, PARA EL MES DE JUNIO 2025, PAM S176 II",NO,PUBLICADO,01/06/2025,30/06/2025,2025-06-25 16:08:24,258620.69,MXN,NO,2025-A-A-NAC-A-C-20-135-00051150,FORMALIZADO,2025-06-25 16:08:24,Cerrado,258620.69,,300000.0,,MXN,NO,,,258620.69,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/466aea6671594f9e9fb496cf6babb28d/procedimiento,,2025-06-25 16:08:24
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00065386,135-21601-06-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JULIO DE 2025, PAM S176",21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-20-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-07-28 17:21:11,,2025-06-27 00:00:00,C-2025-00075060,135-21601-06-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JULIO DE 2025, PAM S176","ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JULIO DE 2025, PAM S176",NO,PUBLICADO,01/07/2025,31/07/2025,2025-07-30 12:44:58,43103.45,MXN,NO,2025-A-A-NAC-A-C-20-135-00063398,FORMALIZADO,2025-07-30 12:44:58,Cerrado,43103.45,,50000.0,,MXN,NO,,,43103.45,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/9a4fd8a43a4646bb8133657adf1903f5/procedimiento,,2025-07-30 12:44:58
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00095250,135-32302-17-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE SEPTIEMBRE DE 2025 , PAM S176 II",32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-43-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-10-14 21:31:02,,2025-08-28 00:00:00,C-2025-00110425,135-32302-17-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE SEPTIEMBRE DE 2025 , PAM S176 II","ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE SEPTIEMBRE DE 2025 , PAM S176 II",NO,PUBLICADO,01/09/2025,30/09/2025,2025-10-22 12:54:26,301724.14,MXN,NO,2025-A-A-NAC-A-C-20-135-00091758,FORMALIZADO,2025-10-22 12:54:26,Cerrado,301724.14,,350000.0,,MXN,NO,,,301724.14,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/236d67e1aef644499549f1f74e8f136a/procedimiento,,2025-10-22 12:54:26
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00118523,135-32302-28-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBREDE 2025, PANN S174 II",32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-60-2025,ARRENDAMIENTOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-12-19 00:07:05,,2025-11-28 00:00:00,C-2025-00135263,135-32302-28-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBREDE 2025, PANN S174 II","ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBRE DE 2025, PANN S174 II",NO,PUBLICADO,01/12/2025,31/12/2025,2025-12-24 16:19:39,301724.14,MXN,NO,2025-A-A-NAC-A-C-20-135-00106360,FORMALIZADO,2025-12-24 16:19:39,Cerrado,301724.14,,350000.0,,MXN,NO,,,301724.14,,,,,JCS181121JK3,JOSADAN CONSTRUCCIONES Y SUMINISTROS SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/3f8b9de25e44430a9bd2dc784de11977/procedimiento,,2025-12-24 16:19:39
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000999,DIRECCION GENERAL DE RECURSOS MATERIALES,E-2025-00027830,411.115.43101.018/2025,SERVICIO DE SUMINISTRO DE GAS L.P. EN EL CENTRO INTEGRADOR PARA EL MIGRANTE VAL,43101,LAASSP,ADJUDICACIÓN DIRECTA POR INVITACIÓN A CUANDO MENOS TRES PERSONAS DESIERTA,ART. 42 PÁRRAFO QUINTO,"ADJUDICACIÓN DIRECTA  POR EL TITULAR DEL ÁREA RESPONSABLE DE LA CONTRATACIÓN, CUANDO UNA INVITACIÓN A CUANDO MENOS TRES HAYA SIDO DECLARADA DESIERTA.",,NO,,,,,AA-20-411-020000999-N-14-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-03-29 04:16:06,,2025-04-02 00:00:00,C-2025-00030987,411.115.43101.020/2025,SERVICIO DE SUMINISTRO DE GAS L.P. EN EL CENTRO INTEGRADOR PARA EL MIGRANTE VAL,"SE REQUIERE EL ""SERVICIO DE SUMINISTRO DE GAS LP EN EL CENTRO INTEGRADOR PARA EL MIGRANTE VALENTINA RAMÍREZ AVITIA"" EN TÉRMINOS DEL ACUERDO POR EL QUE SE EMITEN LOS LINEAMIENTOS DE OPERACIÓN DEL PROGRAMA PARA EL BIENESTAR DE LAS PERSONAS EN EMERGENCIA SOCIAL O NATURAL, PARA EL EJERCICIO FISCAL 2025, DADO QUE, ACTUALMENTE EN EL CENTRO INTEGRADOR DEL MIGRANTE ""VALENTINA RAMÍREZ AVITIA"" UBICADO EN CARRETERA MATAMOROS  MAZATLÁN, ALTURA DEL KILÓMETRO 6, EJIDO LAS RUSIAS, COLONIA AMPLIACIÓN EJIDO LAS RUSIAS, MUNICIPIO DE MATAMOROS TAMAULIPAS, SE ENCUENTRAN ALOJADOS POBLACIÓN MIGRANTE, Y DE LOS QUE SE BUSCA GARANTIZAR EL RESPETO A SUS DERECHOS HUMANOS BRINDÁNDOLES UN ESPACIO DIGNO CON LA FINALIDAD DE CONTRIBUIR A DISMINUIR LOS NIVELES DE VULNERABILIDAD BAJO LA QUE SE ENCUENTRAN LOS MIGRANTES DURANTE SU TRÁNSITO POR TERRITORIO NACIONAL, DE CONFORMIDAD CON LO ESTABLECIDO EN LOS ARTÍCULOS 1 Y 4, SEXTO PÁRRAFO DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS Y, 6, 7, 25, NUMERAL 1 Y 30 DE LA DECLARACIÓN UNIVERSAL DE DERECHOS HUMANOS.",NO,PUBLICADO,03/04/2025,31/12/2025,2025-04-10 00:00:00,9.07,MXN,NO,2025-A-A-NAC-A-A-20-411-00085074,FORMALIZADO,2025-04-10 00:00:00,Abierto,60315.5,69965.98,150788.75,174914.95,MXN,NO,,,,,,,,JEB771224E5A,JEBLA SA DE CV,65346,MX,MEXICANA,NO,NO MIPYME,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/dae8d5d12ba546f08f2506e42e292c7e/procedimiento,0.17491495,2025-04-10 00:00:00
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000028,"SUBDELEGACION DE ADMINISTRACION, DELEGACION ESTATAL ZACATECAS",E-2025-00057896,152/BIENESTAR/S176/045-2025,SERVICIO DE IMPRSION DE CARTELES Y LONAS DEL PROGRAMA PAM,33604,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-152-020000028-N-30-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-07-01 20:51:39,,2025-07-04 00:00:00,C-2025-00068371,152/BIENESTAR/S176/046-2025,SERVICIO DE IMPRSION DE CARTELES Y LONAS DEL PROGRAMA PAM,SERVICIO DE IMPRESIÓN DE CARTELES Y LONAS DEL PROGRAMA PENSIÓN PARA EL BIENESTAR DE LAS PERSONAS ADULTAS MAYORES,NO,PUBLICADO,07/07/2025,10/07/2025,2025-07-08 14:10:27,56717.0,MXN,NO,2025-A-A-NAC-A-C-20-152-00056107,FORMALIZADO,2025-07-08 14:10:27,Cerrado,56717.0,,65791.72,,MXN,NO,,,56717.0,,,,,JIAL8411115P3,LUZ IRENE JIMENEZ AGUIRRE,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/e135d3cb9c4a4185a9fd708233e44bab/procedimiento,,2025-07-08 14:10:27
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000009,DELEGACION NAYARIT,E-2025-00042889,SEDEBIEN/NAY/ALIM/03/2025,ALIMENTOS PARA EL PERSONAL OPERATIVO,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-138-020000009-N-24-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-05-20 04:36:41,,2025-05-19 00:00:00,C-2025-00046778,SEDEBIEN/NAY/ALIM/03/2025,ALIMENTOS PARA EL PERSONAL OPERATIVO,"PARA ATENDER DE MANERA ADECUADA LAS ACTIVIDADES DEL PROGRAMA PENSIÓN PARA EL BIENESTAR DE LAS PERSONAS ADULTAS MAYORES, DURANTE LOS OPERATIVOS PROGRAMADOS.",NO,PUBLICADO,19/05/2025,30/09/2025,2025-05-30 11:32:28,66220.0,MXN,NO,2025-A-A-NAC-A-A-20-138-00041777,FORMALIZADO,2025-05-30 11:32:28,Abierto,66220.0,76815.2,165620.0,192119.2,MXN,NO,,,,,,,,JOF930921UZ2,JM OPERADORA DE FRANQUICIAS SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/3832b63000e943ac9bd506017f4c831c/procedimiento,0.19211920000000002,2025-05-30 11:32:28
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000999,DIRECCION GENERAL DE RECURSOS MATERIALES,E-2025-00033484,411.212.25401.29/2025,"ADQUISICIÓN DE BAUMANÓMETROS, PARA EL PERSONAL DEL PROGRAMA SALUD CASA POR CASA,",25401,LAASSP,ADJUDICACIÓN DIRECTA POR INVITACIÓN A CUANDO MENOS TRES PERSONAS DESIERTA,ART. 42 PÁRRAFO QUINTO,"ADJUDICACIÓN DIRECTA  POR EL TITULAR DEL ÁREA RESPONSABLE DE LA CONTRATACIÓN, CUANDO UNA INVITACIÓN A CUANDO MENOS TRES HAYA SIDO DECLARADA DESIERTA.",,NO,,,,,AA-20-411-020000999-N-31-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-04-25 01:12:58,,2025-04-24 00:00:00,C-2025-00037975,411.201.25401.031/2025,"ADQUISICIÓN DE BAUMANÓMETROS, PARA EL PERSONAL DEL PROGRAMA SALUD CASA POR CASA,","SE REQUIERE LA ADQUISICIÓN DE BAUMANÓMETROS, PARA EL PERSONAL DEL PROGRAMA SALUD CASA POR CASA, DE LA SECRETARÍA DE BIENESTAR PARA EL EJERCICIO FISCAL 2025, MISMO QUE REALIZARÁ VISITAS A LOS HOGARES DE LOS BENEFICIARIOS DE LAS PENSIONES DE BIENESTAR CON LA FINALIDAD DE MEJORAR LA CALIDAD DE VIDA DE LAS Y LOS ADULTOS MAYORES, ASÍ COMO DE LAS PERSONAS CON DISCAPACIDAD; INDEPENDIENTEMENTE SI SON O NO DERECHOHABIENTES DEL IMSS, DEL ISSSTE O DE ALGÚN OTRO SISTEMA DE SEGURIDAD SOCIAL; A FIN DE SUMINISTRAR LAS CANTIDADES DE LOS BIENES A LA SECRETARÍA, SEÑALADAS EN  EL PRESENTE ANEXO TÉCNICO; ATENDIENDO LOS PRINCIPIOS DE ECONOMÍA, EFICACIA, EFICIENCIA, IMPARCIALIDAD, TRANSPARENCIA  Y HONRADEZ, QUE ASEGUREN LAS MEJORES CONDICIONES DE CONTRATACIÓN PARA EL ESTADO, DE CONFORMIDAD CON LO ESTABLECIDO EN EL ARTÍCULO 134 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS.",NO,PUBLICADO,24/04/2025,31/12/2025,2025-04-30 00:00:00,6136200.0,MXN,NO,2025-A-A-NAC-A-A-20-411-00087264,FORMALIZADO,2025-04-30 00:00:00,Abierto,6136200.0,7117992.0,7158900.0,8304324.0,MXN,NO,,,,,,,,JUC220912IW6,JUCAEM SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/ecd74e6afd4649f1a23243f5967f0f4e/procedimiento,8.304324,2025-04-30 00:00:00
